id,id2,unusual_flag,worst_flag,date,decade,year,month,cnmsn,first_flight,type,make,model,status,nature,departure_airport,departure_airport_formatted,departure_airport_lat,departure_airport_lng,departure,destination_airport,destination_airport_formatted,destination_airport_lat,destination_airport_lng,destination_country,accident_country,accident_location,accident_airport,location_full,phase_old,phase,phase_code,passengers_text,crew_text,total_text,passengers_occupants,crew_occupants,total_occupants,passengers_fatalities,crew_fatalities,total_fatalities,total_survivors,ground_casualties,total_occupants_old,passengers_occupants_old,airplane_damage,date_text,registration,operator,narrative
8002,8001,20,0,7/5/1970,1970,1970,5,46114/526,1970,McDonnell Douglas DC-8-63,McDonnell Douglas,DC-8-62,Final,Domestic Scheduled Passenger,"Montreal-Dorval International Airport, QC (YUL/CYUL), Canada","Montréal-Pierre Elliott Trudeau International Airport (YUL), Québec, Canada",45.46973819999999,-73.7449195,Canada,"Toronto International Airport, ON (YYZ/CYYZ), Canada","Toronto Pearson International Airport (YYZ), 6301 Silver Dart Dr, Mississauga, ON L5P 1B2, Canada",43.67771760000001,-79.6248197,Canada,Canada,,,"11 km (6.9 mls) N of Toronto International Airport, ON (YYZ) (Canada)",Landing (LDG),Landing ,LDG,Fatalities: 100 / Occupants: 100,Fatalities: 9 / Occupants: 9,Fatalities: 109 / Occupants: 109,100,9,109,100,9,109,0,0,,100,Destroyed,Sunday 5 July 1970,CF-TIW,Air Canada,"Air Canada flight 621 was a routine early morning flight originating from Montreal-Dorval International Airport, QC (YUL), with destination Toronto International Airport, ON (YYZ). The DC-8-63 plane, a relatively new airplane which had been delivered just over two months ago, departed at 07:17 for a flight which was to take just over 50 minutes. The captain was pilot flying. The enroute and descent portion of the flight were uneventful. At a distance of 8 miles from Toronto Airport, about 08:02, the ""Before-Landing Check"" was made. This included the lowering of the undercarriage and according to Air Canada procedures should include arming the spoilers. This item however was intentionally omitted. On previous flights were the captain and first officer had flown together they had disagreed on when to arm the spoilers. Both men did not like to arm the spoilers at the beginning of the final approach, fearing that this increased the chance of inadvertent spoiler activation. The captain preferred to arm the spoilers on the flare, while the first officer preferred to arm and extend them on the ground. Although both procedures where contrary to company policy, it was agreed between them that when the captain was flying the aircraft, the first officer-would cause the spoilers to be extended on the ground, and when the first officer was flying the captain would arm the spoilers on the flare.However on this particular occasion, the captain and first officer had a discussion about when the spoilers should be armed. The captain finally ordered: ""All right, give them to me on the flare"", which was contrary to their personal agreement on previous flights.Power was reduced then on the aircraft for the purpose of the flare and the captain gave the order to the first officer by saying ""O.K.""; and immediately thereafter the ground spoilers were deployed. The aircraft was about 60 feet above runway 32 at that time and began to sink rapidly. The captain immediately noticed what had happened, applied full throttle to all four engines and pulled back the control column. The nose came up as the aircraft continued to sink. Realizing what he had done, the first officer apologized to the captain. The plane than struck the runway heavily, causing the number 4 engine and pylon to separate from the wing. It fell on the runway along with a piece of the lower wing plating, allowing fuel to escape and subsequently ignite. The DC-8 rose back into the air, at which time the ground spoilers retracted, and climbed to an altitude of 3100 feet. During this climb, fire and smoke were seen trailing behind the aircraft intermittently. The crew wanted to circle for an emergency landing on runway 32. This was not possible because of debris on the runway, so the controller suggested a landing on runway 23. About two and a half minutes after the initial touchdown an explosion occurred in the right wing outboard of the number 4 engine location causing parts of the outer wing structure to fall free to the ground. Six seconds later, a second explosion occurred in the vicinity of number 3 engine and the engine with its pylon ripped free of the wing and fell to the ground in flames. Six and one half seconds later, a third explosion occurred which caused the loss of a large section of the right wing, including the wing tip. The airplane then went into a violent manoeuvre, lost height rapidly and at the same time more wing plating tore free following which the DC-8 struck the ground at a high velocity, about 220 knots in a left wing high and nose low attitude."
7923,7923,19,0,4/1/1970,1970,1970,5,79901204,1967,Antonov 24B,Antonov,24 ?,0,Domestic Scheduled Passenger,"Novosibirsk-Tolmachevo Airport (OVB/UNNN), Russia","Novosibirsk International Airport (Tolmachevo) (OVB), Ob, Novosibirskaya oblast', Russia, 633104",55.01135410000001,82.652163,Russia,"Krasnoyarsk Airport (KJA/UNKL), Russia","Yemelyanovo International Airport (KJA), Krasnoyarskiy kray, Russia, 663021",56.1767877,92.4813965,Russia,Russia,,,"20 km (12.5 mls) SE of Toguchina, Novosibirsk Region (Russia)",En route (ENR),En route ,ENR,Fatalities: 40 / Occupants: 40,Fatalities: 5 / Occupants: 5,Fatalities: 45 / Occupants: 45,40,5,45,40,5,45,0,0,,40,Destroyed,Wednesday 1 April 1970,CCCP-47751,"Aeroflot, West Siberia Civil Aviation Directorate","An Antonov 24B operated by Aeroflot was destroyed when it crashed near Toguchina, Novosibirsk Region, Russia. All 40 passengers and five crew members were killed in the accident.Aeroflot flight 1661 took off from Novosibirsk (OVB) at 03:42 on a domestic flight to Krasnoyarsk (KJA). At 04:07, at an altitude of 5400 metres, the airplane collided with a radiosonde weather balloon of the Hydrometeorological Service. The nose section of the plane was severed and the An-24 entered an uncontrolled descent. At an altitude of 2000 metres the airplane started to disintegrate. Parts of the aircraft caught fire and fell on farm land."
7485,7485,18,0,11/22/1968,1960,1968,5,45954/362,0,McDonnell Douglas DC-8-62,McDonnell Douglas,DC-8-62,Final,International Scheduled Passenger,"Tokyo-Haneda Airport (HND/RJTT), Japan","Haneda Airport (HND), Hanedakuko, Ōta, Tokyo 144-0041, Japan",35.5493932,139.7798386,Japan,"San Francisco International Airport, CA (SFO/KSFO), United States of America","San Francisco International Airport (SFO), San Francisco, CA 94128, USA",37.6213129,-122.3789554,United States of America,United States of America,,,"San Fransisco Bay, CA (United States of America)",Landing (LDG),Landing ,LDG,Fatalities: 0 / Occupants: 96,Fatalities: 0 / Occupants: 11,Fatalities: 0 / Occupants: 107,96,11,107,0,0,0,107,0,,96,Unknown,Friday 22 November 1968,JA8032,Japan Air Lines - JAL,"DC-8 JA8032 named ""Shiga"" arrived in the San Francisco area after an uneventful flight from Tokyo. Normal communications were established, and the crew was radar vectored to the Woodside VOR and thence to intercept the ILS for runway 28L at San Francisco. The flight crossed the Woodside VOR at 17:16 at approximately 4,000 feet and, at 17:18:30, was cleared to descend to 2,000 feet . The flight descended in a constant, uninterrupted rate of descent from this time until about 6 seconds before water impact at 17:24:25. The aircraft was on the localizer and contacted the water about 2,5 miles from the end of runway 28L. There were no injuries to any of the passengers or crew during the accident and ensuing evacuation. The aircraft was recovered from the waters of San Francisco Bay about 55 hours after the accident. Repairs were carried out by United Air Lines and the plane was delivered back to JAL on March 31, 1969."
6949,6951,17,0,4/22/1966,1960,1966,5,1136,1961,Lockheed L-188C Electra,Lockheed,L-188C Electra,Final,Domestic Non Scheduled Passenger,"Monterey Peninsula Airport, CA (MRY/KMRY), United States of America","Monterey Regional Airport (MRY), 200 Fred Kane Dr, Monterey, CA 93940, USA",36.588269,-121.8491091,United States of America,"Ardmore Municipal Airport, OK (ADM/KADM), United States of America","Ardmore Municipal Airport, 711 General St, Ardmore, OK 73401, USA",34.302181,-97.0186327,United States of America,United States of America,,,"2,4 km (1.5 mls) NE of Ardmore Municipal Airport, OK (ADM) (United States of America)",Approach (APR),Approach ,APR,Fatalities: 78 / Occupants: 93,Fatalities: 5 / Occupants: 5,Fatalities: 83 / Occupants: 98,93,5,98,78,5,83,15,0,,93,Damaged beyond repair,Friday 22 April 1966,N183H,American Flyers Airline,"American Flyers Flight 280/D, a Lockheed Electra, crashed 2,4 km northeast of the Ardmore Municipal Airport, OK (ADM). Of the 93 passengers and five crewmembers aboard, 18 passengers survived, however, three of them later succumbed to injuries. The aircraft was destroyed by impact and subsequent fire.The aircraft operated on a Military Air Command contract Civil Air Movement Charter flight from Monterey, CA (MRY) to Columbus, GA via Ardmore, OK. Flight 280/D departed Monterey Peninsula Airport at 16:32. The crew missed a runway 08 ADF instrument approach to Ardmore, so they attempted a visual circling approach to runway 30. The aircraft struck a hill at an elevation of 963 feet (airport elevation being 762 feet msl)."
6786,6787,16,0,6/28/1965,1960,1965,5,18336/270,1962,Boeing 707-321B,Boeing,707-321B,Final,Domestic Scheduled Passenger,"San Francisco International Airport, CA (SFO/KSFO), United States of America","San Francisco International Airport (SFO), San Francisco, CA 94128, USA",37.6213129,-122.3789554,United States of America,"Honolulu International Airport, HI (HNL/PHNL), United States of America","Honolulu International Airport (HNL), 300 Rodgers Blvd, Honolulu, HI 96819, USA",21.3245132,-157.9250736,United States of America,United States of America,,,"near San Francisco, CA (United States of America)",En route (ENR),En route ,ENR,Fatalities: 0 / Occupants: 143,Fatalities: 0 / Occupants: 10,Fatalities: 0 / Occupants: 153,143,10,153,0,0,0,153,0,,143,Substantial,Monday 28 June 1965,N761PA,Pan American World Airways,"Pan Am flight 843 experienced an explosive disintegration of the third stage turbine disk of the No. 4 engine. The accident occurred shortly after takeoff from San Francisco, at an altitude of about 800 feet above the ground. Disintegration of the turbine disk was followed by a fire in the No. 4 engine area and an explosion in the outboard reserve fuel tank. The No. 4 engine and approximately 25 feet of the right outer wing separated from the aircraft.The fire was extinguished and a successful emergency landing was accomplished at Travis Air Force Base, California, with no injuries to the 143 passengers or 10 crewmembers aboard the flight."
6589,6590,15,0,5/7/1964,1960,1964,5,36,1959,Fairchild F-27A,Fairchild,F-27A,Final,Domestic Scheduled Passenger,"Stockton Airport, CA (SCK/KSCK), United States of America","Stockton Metropolitan Airport (SCK), 5000 S Airport Way, Stockton, CA 95206, USA",37.8965076,-121.248761,United States of America,"San Francisco International Airport, CA (SFO/KSFO), United States of America","San Francisco International Airport (SFO), San Francisco, CA 94128, USA",37.6213129,-122.3789554,United States of America,United States of America,,,"ca 5 km W of San Ramon, CA (United States of America)",En route (ENR),En route ,ENR,Fatalities: 41 / Occupants: 41,Fatalities: 3 / Occupants: 3,Fatalities: 44 / Occupants: 44,41,3,44,41,3,44,0,0,,41,Damaged beyond repair,Thursday 7 May 1964,N2770R,Pacific Air Lines,"A Pacific Air Lines Fairchild F-27, N2770R, arrived at Reno, NV, at 19:40 as Flight 756 from San Francisco International Airport. The next day the airplane departed at 05:54 as Flight 773 to Stockton. Arrival at Stockton Airport, CA (SCK) was at 06:28. Two passengers deplaned and ten passengers boarded. Pacific Flight 773 was cleared by the Oakland Air Route Traffic Control Center (ARTCC) to the San Francisco Airport, to climb in VFR conditions to 6,000 feet, and maintain 6,000 feet. The clearance was acknowledged correctly by the crew and departure was at 06:38. During its climb, the flight reported leaving 2,000 feet and was instructed by Stockton tower to contact Oakland ARTCC. contacting Oakland Center, the flight was instructed to maintain 5,000 feet.Oakland ARTCC established radar contact six miles from Stockton and at 06:43 the flight reported reaching its assigned altitude of 5,000 feet. At 06:45:10, the Oakland ARTCC controller instructed Flight 773 to turn left to a heading of 235 degrees for a vector to the San Francisco final approach course. At 06:47:53, the flight contacted Oakland Approach Control. Shortly after that a high-pitched message was heard. The content of this message was not clear. The most probable message was determined to be: ""Skippers shot. We're been shot. (I was) Try 'in ta help."" No other transmissions were heard from Flight 773. The F-27 descended and struck the upslope of an 800 foot hill. A search of the wreckage area disclosed the presence of a .357 Smith and Wesson Model 27 Magnum revolver containing six empty cartridges which had been fired by the weapon. The gun with ammunition and a cleaning kit had been purchased by a passenger, Mr Gonzales on May 6, 1964. He had advised both friends and relatives that he would die on either the 6th or the 7th of May. He boarded Flight 756 on the 6th with a return reservation for Flight 773 on the following morning. Shortly before boarding the flight to Reno, Gonzales displayed the gun to numerous friends at the airport and told one person he intended to shoot himself. He also purchased two insurance policies in the total amount of $105,000. Investigation revealed that he was disturbed and depressed over marital and financial difficulties. On the return flight to San Francisco he gained access to the flight deck and shot both pilots."
6492,6493,14,0,9/4/1963,1960,1963,5,147,1962,Sud Aviation SE-210 Caravelle III,Sud,Aviation SE-210 Caravelle 11R,Final,Domestic Scheduled Passenger,"Z??rich-Kloten Airport (ZRH/LSZH), Switzerland","Zurich Airport (ZRH), 8058 Zürich-Flughafen, Switzerland",47.4582165,8.5554755,Switzerland,"Gen??ve-Cointrin Airport (GVA/LSGG), Switzerland","Genève Aéroport (GVA), Route de l'Aéroport 21, 1215 Le Grand-Saconnex, Switzerland",46.23700969999999,6.1091564,Switzerland,Switzerland,,,D??rren??sch (Switzerland),En route (ENR),En route ,ENR,Fatalities: 74 / Occupants: 74,Fatalities: 6 / Occupants: 6,Fatalities: 80 / Occupants: 80,74,6,80,74,6,80,0,0,,74,Damaged beyond repair,Wednesday 4 September 1963,HB-ICV,Swissair,"Flight SR-306 was a scheduled international flight from Z??rich to Rome, with an intermediate stop at Geneva. Dense fog was existing at the time of departure and at 0600 hours the flight was informed that the RVR was 180 m for runway 34 and 60 m for runway 16, and that there was a light northerly wind (1 to 2 kt). At 0604 hours the flight was authorized to taxi to runway 34 behind an accompanying vehicle. At 0605 the crew reported that they will taxi half way down runway 34 to inspect the fog condition and then return to take-off position. This was done, using at times considerable engine power probably in an attempt to disperse the fog: Around 0612 hours the aircraft was back to the threshold of runway 34 and permission to take-off was granted. The flight took off at 0613 hours and started to climb to flight level 150, its cruising altitude. Four minutes later witnesses on the ground noticed a whitish trail of smoke on the left side of the aircraft and suddenly a long flame from the left wing-root. Around 0620 hours the aircraft reached an altitude of approximately 2700 m, it then began to lose height, entered a gentle left turn loosing height more rapidly and finally went into a steep dive.Parts of the aircraft became detached and at 0621 hours a ""MAYDAY"" message was received., At 0622 hours the aircraft crashed into the ground on the outskirts of D??rren??sch, at an elevation of 559 m, approximately 35 km from Z??rich/Kloten Airport."
6379,6380,13,0,11/23/1962,1960,1962,5,128,1956,Vickers 745D Viscount,Vickers,744 Viscount,Final,Domestic Scheduled Passenger,"Newark International Airport, NJ (EWR/KEWR), United States of America","Newark Liberty International Airport (EWR), 3 Brewster Rd, Newark, NJ 07114, USA",40.6895314,-74.1744624,United States of America,"Washington-National Airport, DC (DCA/KDCA), United States of America","Ronald Reagan Washington National Airport (DCA), Arlington, VA 22202, USA",38.851242,-77.04023149999999,United States of America,United States of America,,,"10 km (6.3 mls) WSW of Ellicott City, MD (United States of America)",En route (ENR),En route ,ENR,Fatalities: 13 / Occupants: 13,Fatalities: 4 / Occupants: 4,Fatalities: 17 / Occupants: 17,13,4,17,13,4,17,0,0,,13,Destroyed,Friday 23 November 1962,N7430,United Air Lines,"The Viscount was flying at 6000 feet, en route from Newark to Washington when it penetrated a flock of whistling swans. At least two of which were struck by the aircraft. One swan, which was struck penetrated the leading edge of the left horizontal stabilizer and egressed from the rear surface causing damage to the elevator as it did so.This so weakened the structure that failure occurred which rendered the plane uncontrollable. The Viscount eventually struck the ground in a nose-low inverted attitude."
6317,6318,12,0,7/15/1962,1960,1962,5,20289,1944,Douglas C-47A-90-DL,Douglas,C-47A-90-DL,0,Cargo,"Kabul Airport (KBL/OAKB), Afghanistan","Kabul International Airport, 1,Great Massoud Avenue,Khwaja Rawash,Kabul, Afghanistan",34.56173940000001,69.2124003,Afghanistan,"Amritsar-Raja Sansi Airport (ATQ/VIAR), India","Sri Guru Ram Dass Jee International Airport, Ajnala Rd, Rajasansi, Amritsar, Punjab 143101, India",31.7072383,74.79889949999999,United States of America,Pakistan,,,near Lahore (Pakistan),En route (ENR),En route ,ENR,Fatalities: 0 / Occupants: 0,Fatalities: 1 / Occupants: 3,Fatalities: 1 / Occupants: 3,0,3,3,0,1,1,2,0,,0,Minor,Sunday 15 July 1962,VT-AUS,Indian Airlines,"The aircraft was en route to Amritsar when it was attacked by a vulture. The bird smashed through the wind screen, killing the co-pilot."
6207,6208,11,0,12/21/1961,1960,1961,5,6456,1961-06-08 (7 months),de Havilland DH-106 Comet 4B,de Havilland Canada,DHC-8-202Q,0,International Scheduled Passenger,"Ankara-Esenboga Airport (ESB/LTAC), Turkey","Balıkhisar Mh., Ankara Esenboga Airport (ESB), Özal Bulvarı, Akyurt/Ankara, Turkey",40.1244399,32.9916726,Turkey,"Nicosia Airport (NIC/LCNC), Cyprus",Nicosia Airport (NIC),35.1599318,33.2735351,Cyprus,Turkey,,,Ankara-Esenboga Airport (ESB) (Turkey),Initial climb (ICL),Initial climb ,ICL,Fatalities: 20 / Occupants: 27,Fatalities: 7 / Occupants: 7,Fatalities: 27 / Occupants: 34,27,7,34,20,7,27,7,0,,27,Damaged beyond repair,Thursday 21 December 1961,G-ARJM,British European Airways - BEA,"The aircraft was on a scheduled flight from London to Rome, Athens, Istanbul, Ankara, Nicosia and Tel Aviv. From Istanbul the flight was operated by British European Airways on behalf of Cyprus Airways. The operating crew, employed by BEA, consisted of a captain and two first officers. Also aboard were four cabin staff employed by Cyprus Airways and 27 passengers. The trip to Ankara was normal. The time between landing and starting engines at Ankara was 46 minutes during which light snow was falling. (At take-off the aircraft had a light covering of snow on the upper surface of its wings, however, this deposit had no bearing on the accident). The radio-telephony tape recording showed that the aircraft taxied out along the short taxiway, then back-tracked up the runway to its take-off position on runway 21 at the intersection with the longer taxiway. The runway length available from this position was 9027 feet. Take-off weight was 53465 kg, i.e. 18185 kg below maximum permissible weight or 1085 kg below the regulated take-off weight. The takeoff run as to distance and time was quite normal, as also were rotation and unstick. The first abnormality occurred a second or two after unstick when the aircraft rapidly assumed an excessively steep climbing angle. One witness put the angle achieved as about twice the normal, another as 45 to 50 degrees. There was also evidence from witnesses of a wing drop and of variations in the engine noise during this climb. The aircraft stalled with the left wing down at a height of about 450 feet then sank to the ground in a relatively flat attitude. The accident site was 1600 m and on a bearing of 214degT from Esenboga Tower."
6010,6011,10,0,10/4/1960,1960,1960,5,1062,1959,Lockheed L-188A Electra,Lockheed,L-188A Electra,Final,Domestic Scheduled Passenger,"Boston-Logan International Airport, MA (BOS/KBOS), United States of America","Boston Logan International Airport (BOS), 1 Harborside Dr, Boston, MA 02128, USA",42.3656132,-71.0095602,United States of America,"Philadelphia International Airport, PA (PHL/KPHL), United States of America","Philadelphia International Airport (PHL), 8000 Essington Ave, Philadelphia, PA 19153, USA",39.8743959,-75.2424229,United States of America,United States of America,,,"ca 1 km E off Boston-Logan International Airport, MA (BOS) (United States of America)",Initial climb (ICL),Initial climb ,ICL,Fatalities: 59 / Occupants: 67,Fatalities: 3 / Occupants: 5,Fatalities: 62 / Occupants: 72,67,5,72,59,3,62,10,0,,67,Damaged beyond repair,Tuesday 4 October 1960,N5533,Eastern Air Lines,"A few seconds after taking off from runway 05, the Electra struck a flock of starlings. A number of these birds were ingested in engine no.1, 2 and 4. Engine no. 1 was shut down and the prop feathered. Shortly after that the no. 2 and 4 engines experienced a substantial momentary loss of power. This caused the plane to yaw to the left and decelerate to stall speed. The left wing then dropped, the nose pitched up and the L-188 rolled left into a spin and fell almost vertically into the water."
5901,5901,9,0,1/6/1960,1960,1960,5,43742/300,1952,Douglas DC-6B,Douglas,DC-6B,0,Domestic Scheduled Passenger,"New York-Idlewild International Airport, NY (IDL/KIDL), United States of America",null,null,null,United States of America,"Miami International Airport, FL (MIA/KMIA), United States of America","Miami International Airport (MIA), 2100 NW 42nd Ave, Miami, FL 33126, USA",25.795865,-80.2870457,United States of America,United States of America,,,"2,4 km (1.5 mls) from Bolivia, NC (United States of America)",En route (ENR),En route ,ENR,Fatalities: 29 / Occupants: 29,Fatalities: 5 / Occupants: 5,Fatalities: 34 / Occupants: 34,29,5,34,29,5,34,0,0,,29,Destroyed,Wednesday 6 January 1960,N8225H,National Airlines,The DC-6 was one of two aircraft substituted for a Boeing 707 which had incurred mechanical difficulty. En route to Miami the aircraft disintegrated in flight. Portions of the wreckage fell near Kura Beach and the major wreckage fell about 13 miles West of Kure Beach. It appeared that a dynamite explosion had occurred which was detonated by means of dry cell batteries. The explosion occurred near the right of seat row 7.
5880,5880,8,0,12/1/1959,1950,1959,5,9159,1947,Martin 2-0-2,Martin,2-0-2,Final,Domestic Scheduled Passenger,"Harrisburg-Capital Landing Field, PA (HAR/KCXY), United States of America",null,null,null, United States of America,"Williamsport-Lycoming County Airport, PA (IPT/KIPT), United States of America","Williamsport Regional Airport, 700 Airport Rd, Montoursville, PA 17754, USA",41.245283,-76.918905,Yemen,United States of America,,,"2,1 km (1.3 mls) S of Williamsport-Lycoming County Airport, PA (IPT) (United States of America)",Approach (APR),Approach ,APR,Fatalities: 21 / Occupants: 22,Fatalities: 4 / Occupants: 4,Fatalities: 25 / Occupants: 26,22,4,26,21,4,25,1,0,,22,Destroyed,Tuesday 1 December 1959,N174A,Allegheny Airlines,"Allegheny Flight 371 was scheduled between Philadelphia, PA, and Cleveland, OH with stops at Harrisburg (HAR), Williamsport (IPT), Bradford, and Erie. Flight 371 departed Philadelphia at 08:15, proceeded VFR to Harrisburg where it landed at 08:5l without incident. Flight 371 departed Harrisburg at 09:06 with 22 revenue passengers, one additional crew member9 and 598 pounds of baggage, mail, and cargo.At 09:23 Flight 371 reported to Williamsport radio that it was making 360-degree turns five minutes south of the Williamsport low frequency range at an altitude of 3,500 feet, VFR and requested an instrument clearance to theWilliamsport Airport. Williamsport radio responded by giving the 09:17 Williamsport weather observation, which was: Precipitation ceiling 1,000 feet, sky obscured; visibility one mile in light snow, wind west at five knots; altimeter 30.26 At this time Williamsport radio requested that the flight stand by for clearance At 09:27 Flight 371 was cleared direct to the Williamsport low frequency range from its present position, to maintain 4,000 feet. At 09:33 Flight 371 was cleared for an approach to the Williamsport Airport, to report on the ground, or cancelling IFR. At this time Flight 371 reported over the Williamsport low frequency range, leaving 4,000 feet, and commencing an approach At 09:35 the Williamsport 09:34 weather observation was given as being 1,000-feet scattered, precipitation observation 7,000 feet; visibility 1-1/2 miles in light snow, wind west at four knots, altimeter setting 30.26 inches. Allegheny minimums for this approach to the Williamsport Airport are 900 feet ceiling and 1-1/2 miles visibility.At 09:41 Flight 371 reported over the low frequency range on final approach. At this time the flight was advised of the surface wind, altimeter setting, and that the runway lights were on high brilliancy on runway 9-27. Flight 371 acknowledged all of these transmissions from Williamsport radio. At 09:42 the flight reported in range to the company on company frequency. At this time the company advised that their altimeter setting was 30.25 inches and requested the arrival and departure times of the flight at Harrisburg. Flight 371 acknowledged the altimeter setting but did not relay the time information requested.It is believed that during the base leg the captain relied on the MDI of the fluxgate compass owing to the weather and cockpit visibility restrictions that existed. The fluxgate compass caging switch, located on the back of the pedestal, was probably accidentally actuated by the foot of the crew member occupying the jump seat during the initial part of the base leg.The captain continued his turn intending to roll out on the runway heading but reference to the MDI indicated that he had overshot his heading so he immediately turned to the left to an indicated heading of 270 degrees After rolling out on this heading he was unable to see the field which was now to his right and he continued on for a few seconds expecting to see the field momentarily. Owing to the induced error of approximately 80 degrees to the right the aircraft was now on an actual heading of approximately 190 degrees and the heading for Bald Eagle Mountain. The aircraft then encountered snow showers and clouds. The captain continued his flight on the indicated heading of 270 degrees for approximately 12 to 14 seconds, during which the aircraft was converging with the northern slope of Bald Eagle Mountain. During this time the captain noted the discrepancy between the MDI and his other directional instruments and caged the fluxgate compass in an effort to determine his correct heading. Upon completion of the caging cycle the MDI turned to a heading of approximately 190 degrees. At this time, just prior to the crash, the aircraft was turned to the right, full throttle was applied, and gear retraction was initiated. Before this turn could be completed the aircraft crashed into the trees and rocky terrain of the mountain at an elevation of 1,150 msl. Most of the passenger cabin area was consumed by the ground fire which followed the crash."
5426,5426,7,0,2/1/1957,1950,1957,5,44678/543,1955,Douglas DC-6A,Douglas,DC-6A,Final,Domestic Scheduled Passenger,"New York-La Guardia Airport, NY (LGA/KLGA), United States of America","LaGuardia Airport (LGA), Queens, NY 11371, USA",40.7769271,-73.8739659,United States of America,"Miami International Airport, FL (MIA/KMIA), United States of America","Miami International Airport (MIA), 2100 NW 42nd Ave, Miami, FL 33126, USA",25.795865,-80.2870457,United States of America,United States of America,,,"Rikers Island, NY (United States of America)",Initial climb (ICL),Initial climb ,ICL,Fatalities: 20 / Occupants: 95,Fatalities: 0 / Occupants: 6,Fatalities: 20 / Occupants: 101,95,6,101,20,0,20,81,0,,95,Damaged beyond repair,Friday 1 February 1957,N34954,Northeast Airlines,"Northeast Flight 823 to Miami (MIA) was scheduled to depart from New York-La Guardia (LGA) at 14:45. Snowfall delayed the departure. Carrying 95 passengers and 6 crewmembers, the gross weight of the aircraft was 98575 pounds, 265 pounds below maximum weight. The crew started the takeoff roll on runway 04 at 18:01. Except for some sliding of the nose wheel at low speed, the takeoff roll was normal. A positive rate of climb was established and the gear was retracted, flaps raised and METO power set. The crew went on instruments immediately after gear retraction and the captain monitored airspeed, rate of climb and direction. the aircraft was to climb on runway heading, but started turning to the left. This was not noticed by the crew. While over Rikers Island on a 285deg heading, the DC-6 first struck small trees. The left wingtip touched the ground; the right wingtip 150 feet beyond. The plane then skidded 1500 feet. Impact occurred about 60 seconds after the start of takeoff."
5233,5233,6,0,11/1/1955,1950,1955,5,43538/224,1952,Douglas DC-6B,Douglas,DC-6B,0,Domestic Scheduled Passenger,"Denver-Stapleton International Airport, CO (DEN/KDEN), United States of America","Denver International Airport (DEN), 8500 Peña Blvd, Denver, CO 80249, USA",39.8560963,-104.6737376,United States of America,"Portland International Airport, OR (PDX/KPDX), United States of America","Portland International Airport (PDX), 7000 NE Airport Way, Portland, OR 97218, USA",45.58976939999999,-122.5950942,United States of America,United States of America,,,"Longmont, CO (United States of America)",En route (ENR),En route ,ENR,Fatalities: 39 / Occupants: 39,Fatalities: 5 / Occupants: 5,Fatalities: 44 / Occupants: 44,39,5,44,39,5,44,0,0,,39,Damaged beyond repair,Tuesday 1 November 1955,N37559,United Air Lines,Crashed following the in-flight detonation of a bomb.
4114,4115,5,0,9/9/1949,1940,1949,4,4518,1942,Douglas C-47-DL,Douglas,C-47-DL,0,Domestic Scheduled Passenger,"Quebec Airport, QC (YQB/CYQB), Canada","Québec City Jean Lesage International Airport (YQB), 505 Rue Principale, Ville de Québec, QC G2G 0J4, Canada",46.7907719,-71.38856899999999, Canada,"Baie Comeau Airport, QC (YBC/CYBC), Canada","Airport Baie-Comeau / Pointe-Lebel, 200 Route de l'Aéroport, Baie-Comeau, QC G5C 2S6, Canada",49.13671009999999,-68.2003124,Democratic Repuglic of Congo,Canada,,,"Sault-aux-Cochon, QC (Canada)",En route (ENR),En route ,ENR,Fatalities: 19 / Occupants: 19,Fatalities: 4 / Occupants: 4,Fatalities: 23 / Occupants: 23,19,4,23,19,4,23,0,0,,19,Damaged beyond repair,Friday 9 September 1949,CF-CUA,Canadian Pacific Air Lines - CPAL,"Crashed following the explosion of a time bomb, placed in the no. 1 forward baggage hold.It was found out that Albert Guay wanted to kill his wife in order to marry another woman (Marie-Ange Robitaille) and get his wife's life insurance policy (USD 10,000). An accomplice constructed a time bomb which was placed aboard DC-3 CF-CUA. Mrs Rita Morel Guay boarded the aircraft for a flight to Baie Comeau and was killed in the accident. Mr Guay and the accomplices all received the death penalty."
